(2, 31, 3)
(2, 31, 4)
(2, 32, 2)
(2, 32, 3)
(2, 33, 2)
(2, 33, 3)
(2, 34, 2)
(2, 34, 3)
(2, 35, 2)
(2, 35, 3)
(2, 36, 2)
(2, 36, 3)
(2, 37, 2)
(2, 37, 3)
(2, 38, 2)
(2, 38, 3)
(2, 39, 2)
(2, 39, 3)
(2, 40, 2)
(2, 40, 3)
(2, 41, 2)
(2, 41, 3)
(2, 42, 2)
(2, 42, 3)
(2, 43, 2)
(2, 43, 3)
(2, 44, 2)
(2, 44, 3)
(2, 45, 2)
(2, 45, 3)
(2, 46, 2)
(2, 46, 3)
(2, 47, 2)
(2, 47, 3)
(2, 48, 2)
(2, 48, 3)
(2, 49, 2)
(2, 49, 3)
(2, 50, 2)
(2, 50, 3)
(2, 51, 2)
(2, 51, 3)
(2, 52, 2)
(2, 52, 3)
(2, 53, 2)
(2, 53, 3)
(2, 54, 2)
(2, 54, 3)
(2, 55, 2)
(2, 55, 3)
(2, 56, 2)
(2, 57, 2)
(2, 58, 2)
(2, 59, 2)
(2, 60, 2)
(2, 61, 2)
(2, 62, 2)
(2, 63, 2)
(2, 64, 2)
(2, 65, 2)
(2, 66, 2)
(2, 67, 2)
(2, 68, 2)
(2, 69, 2)
(2, 70, 2)
(2, 71, 2)
(2, 72, 2)
(2, 73, 2)
(2, 74, 2)
(2, 75, 2)
(2, 76, 2)
(2, 77, 2)
(2, 78, 2)
(2, 79, 2)
(2, 80, 2)
(2, 81, 2)
(2, 82, 2)
(2, 83, 2)
(2, 84, 2)
(2, 85, 2)
(2, 86, 2)
(2, 87, 2)
(2, 88, 2)
(2, 89, 2)
(2, 90, 2)
(2, 91, 2)
(2, 92, 2)
(2, 93, 2)
(2, 94, 2)
(2, 95, 2)
(2, 96, 2)
(2, 97, 2)
(2, 98, 2)
(2, 99, 2)
(2, 100, 2)
(2, 101, 2)
(2, 102, 2)
(2, 103, 2)
(2, 104, 2)
(2, 105, 2)
(2, 106, 2)
(2, 107, 2)
(2, 108, 2)
(2, 109, 2)
(2, 110, 2)
(2, 111, 2)
(2, 112, 2)
(2, 113, 2)
(2, 114, 2)
(2, 115, 2)
(2, 116, 2)
(2, 117, 2)
(2, 118, 2)
(2, 119, 2)
(2, 120, 2)
(2, 121, 2)
(2, 122, 2)
(2, 123, 2)
(2, 124, 2)
(2, 125, 2)
(3, 2, 2)
(3, 2, 3)
(3, 2, 4)
(3, 2, 5)
(3, 2, 6)
(3, 2, 7)
(3, 2, 8)
(3, 2, 9)
(3, 2, 10)
(3, 2, 11)
(3, 2, 12)
(3, 3, 2)
(3, 3, 3)
(3, 3, 4)
(3, 3, 5)
(3, 3, 6)
(3, 3, 7)
(3, 3, 8)
(3, 3, 9)
(3, 3, 10)
(3, 4, 2)
(3, 4, 3)
(3, 4, 4)
(3, 4, 5)
(3, 4, 6)
(3, 4, 7)
(3, 4, 8)
(3, 4, 9)
(3, 5, 2)
(3, 5, 3)
(3, 5, 4)
(3, 5, 5)
(3, 5, 6)
(3, 5, 7)
(3, 5, 8)
(3, 6, 2)
(3, 6, 3)
(3, 6, 4)
(3, 6, 5)
(3, 6, 6)
(3, 6, 7)
(3, 7, 2)
(3, 7, 3)
(3, 7, 4)
(3, 7, 5)
(3, 7, 6)
(3, 8, 2)
(3, 8, 3)
(3, 8, 4)
(3, 8, 5)
(3, 8, 6)
(3, 9, 2)
(3, 9, 3)
(3, 9, 4)
(3, 9, 5)
(3, 9, 6)
(3, 10, 2)
(3, 10, 3)
(3, 10, 4)
(3, 10, 5)
(3, 11, 2)
(3, 11, 3)
(3, 11, 4)
(3, 11, 5)
(3, 12, 2)
(3, 12, 3)
(3, 12, 4)
(3, 12, 5)
(3, 13, 2)
(3, 13, 3)
(3, 13, 4)
(3, 13, 5)
(3, 14, 2)
(3, 14, 3)
(3, 14, 4)
(3, 15, 2)
(3, 15, 3)
(3, 15, 4)
(3, 16, 2)
(3, 16, 3)
(3, 16, 4)
(3, 17, 2)
(3, 17, 3)
(3, 17, 4)
(3, 18, 2)
(3, 18, 3)
(3, 18, 4)
(3, 19, 2)
(3, 19, 3)
(3, 19, 4)
(3, 20, 2)
(3, 20, 3)
(3, 20, 4)
(3, 21, 2)
(3, 21, 3)
(3, 22, 2)
(3, 22, 3)
(3, 23, 2)
(3, 23, 3)
(3, 24, 2)
(3, 24, 3)
(3, 25, 2)
(3, 25, 3)
(3, 26, 2)
(3, 26, 3)
(3, 27, 2)
(3, 27, 3)
(3, 28, 2)
(3, 28, 3)
(3, 29, 2)
(3, 29, 3)
(3, 30, 2)
(3, 30, 3)
(3, 31, 2)
(3, 31, 3)
(3, 32, 2)
(3, 32, 3)
(3, 33, 2)
(3, 33, 3)
(3, 34, 2)
(3, 34, 3)
(3, 35, 2)
(3, 35, 3)
(3, 36, 2)
(3, 36, 3)
(3, 37, 2)
(3, 37, 3)
(3, 38, 2)
(3, 39, 2)
(3, 40, 2)
(3, 41, 2)
(3, 42, 2)
(3, 43, 2)
(3, 44, 2)
(3, 45, 2)
(3, 46, 2)
(3, 47, 2)
(3, 48, 2)
(3, 49, 2)
(3, 50, 2)
(3, 51, 2)
(3, 52, 2)
(3, 53, 2)
(3, 54, 2)
(3, 55, 2)
(3, 56, 2)
(3, 57, 2)
(3, 58, 2)
(3, 59, 2)
(3, 60, 2)
(3, 61, 2)
(3, 62, 2)
(3, 63, 2)
(3, 64, 2)
(3, 65, 2)
(3, 66, 2)
(3, 67, 2)
(3, 68, 2)
(3, 69, 2)
(3, 70, 2)
(3, 71, 2)
(3, 72, 2)
(3, 73, 2)
(3, 74, 2)
(3, 75, 2)
(3, 76, 2)
(3, 77, 2)
(3, 78, 2)
(3, 79, 2)
(3, 80, 2)
(3, 81, 2)
(3, 82, 2)
(3, 83, 2)
(4, 2, 2)
(4, 2, 3)
(4, 2, 4)
(4, 2, 5)
(4, 2, 6)
(4, 2, 7)
(4, 2, 8)
(4, 2, 9)
(4, 2, 10)
(4, 2, 11)
(4, 3, 2)
(4, 3, 3)
(4, 3, 4)
(4, 3, 5)
(4, 3, 6)
(4, 3, 7)
(4, 3, 8)
(4, 3, 9)
(4, 4, 2)
(4, 4, 3)
(4, 4, 4)
(4, 4, 5)
(4, 4, 6)
(4, 4, 7)
(4, 5, 2)
(4, 5, 3)
(4, 5, 4)
(4, 5, 5)
(4, 5, 6)
(4, 5, 7)
(4, 6, 2)
(4, 6, 3)
(4, 6, 4)
(4, 6, 5)
(4, 6, 6)
(4, 7, 2)
(4, 7, 3)
(4, 7, 4)
(4, 7, 5)
(4, 8, 2)
(4, 8, 3)
(4, 8, 4)
(4, 8, 5)
(4, 9, 2)
(4, 9, 3)
(4, 9, 4)
(4, 9, 5)
(4, 10, 2)
(4, 10, 3)
(4, 10, 4)
(4, 10, 5)
(4, 11, 2)
(4, 11, 3)
(4, 11, 4)
(4, 12, 2)
(4, 12, 3)
(4, 12, 4)
(4, 13, 2)
(4, 13, 3)
(4, 13, 4)
(4, 14, 2)
(4, 14, 3)
(4, 14, 4)
(4, 15, 2)
(4, 15, 3)
(4, 15, 4)
(4, 16, 2)
(4, 16, 3)
(4, 17, 2)
(4, 17, 3)
(4, 18, 2)
(4, 18, 3)
(4, 19, 2)
(4, 19, 3)
(4, 20, 2)
(4, 20, 3)
(4, 21, 2)
(4, 21, 3)
(4, 22, 2)
(4, 22, 3)
(4, 23, 2)
(4, 23, 3)
(4, 24, 2)
(4, 24, 3)
(4, 25, 2)
(4, 25, 3)
(4, 26, 2)
(4, 26, 3)
(4, 27, 2)
(4, 27, 3)
(4, 28, 2)
(4, 29, 2)
(4, 30, 2)
(4, 31, 2)
(4, 32, 2)
(4, 33, 2)
(4, 34, 2)
(4, 35, 2)
(4, 36, 2)
(4, 37, 2)
(4, 38, 2)
(4, 39, 2)
(4, 40, 2)
(4, 41, 2)
(4, 42, 2)
(4, 43, 2)
(4, 44, 2)
(4, 45, 2)
(4, 46, 2)
(4, 47, 2)
(4, 48, 2)
(4, 49, 2)
(4, 50, 2)
(4, 51, 2)
(4, 52, 2)
(4, 53, 2)
(4, 54, 2)
(4, 55, 2)
(4, 56, 2)
(4, 57, 2)
(4, 58, 2)
(4, 59, 2)
(4, 60, 2)
(4, 61, 2)
(4, 62, 2)
(5, 2, 2)
(5, 2, 3)
(5, 2, 4)
(5, 2, 5)
(5, 2, 6)
(5, 2, 7)
(5, 2, 8)
(5, 2, 9)
(5, 2, 10)
(5, 3, 2)
(5, 3, 3)
(5, 3, 4)
(5, 3, 5)
(5, 3, 6)
(5, 3, 7)
(5, 3, 8)
(5, 4, 2)
(5, 4, 3)
(5, 4, 4)
(5, 4, 5)
(5, 4, 6)
(5, 4, 7)
(5, 5, 2)
(5, 5, 3)
(5, 5, 4)
(5, 5, 5)
(5, 5, 6)
(5, 6, 2)
(5, 6, 3)
(5, 6, 4)
(5, 6, 5)
(5, 7, 2)
(5, 7, 3)
(5, 7, 4)
(5, 7, 5)
(5, 8, 2)
(5, 8, 3)
(5, 8, 4)
(5, 8, 5)
(5, 9, 2)
(5, 9, 3)
(5, 9, 4)
(5, 10, 2)
(5, 10, 3)
(5, 10, 4)
(5, 11, 2)
(5, 11, 3)
(5, 11, 4)
(5, 12, 2)
(5, 12, 3)
(5, 12, 4)
(5, 13, 2)
(5, 13, 3)
(5, 14, 2)
(5, 14, 3)
(5, 15, 2)
(5, 15, 3)
(5, 16, 2)
(5, 16, 3)
(5, 17, 2)
(5, 17, 3)
(5, 18, 2)
(5, 18, 3)
(5, 19, 2)
(5, 19, 3)
(5, 20, 2)
(5, 20, 3)
(5, 21, 2)
(5, 21, 3)
(5, 22, 2)
(5, 22, 3)
(5, 23, 2)
(5, 24, 2)
(5, 25, 2)
(5, 26, 2)
(5, 27, 2)
(5, 28, 2)
(5, 29, 2)
(5, 30, 2)
(5, 31, 2)
(5, 32, 2)
(5, 33, 2)
(5, 34, 2)
(5, 35, 2)
(5, 36, 2)
(5, 37, 2)
(5, 38, 2)
(5, 39, 2)
(5, 40, 2)
(5, 41, 2)
(5, 42, 2)
(5, 43, 2)
(5, 44, 2)
(5, 45, 2)
(5, 46, 2)
(5, 47, 2)
(5, 48, 2)
(5, 49, 2)
(5, 50, 2)
(6, 2, 2)
(6, 2, 3)
(6, 2, 4)
(6, 2, 5)
(6, 2, 6)
(6, 2, 7)
(6, 2, 8)
(6, 2, 9)
(6, 3, 2)
(6, 3, 3)
(6, 3, 4)
(6, 3, 5)
(6, 3, 6)
(6, 3, 7)
(6, 4, 2)
(6, 4, 3)
(6, 4, 4)
(6, 4, 5)
(6, 4, 6)
(6, 5, 2)
(6, 5, 3)
(6, 5, 4)
(6, 5, 5)
(6, 6, 2)
(6, 6, 3)
(6, 6, 4)
(6, 6, 5)
(6, 7, 2)
(6, 7, 3)
(6, 7, 4)
(6, 8, 2)
(6, 8, 3)
(6, 8, 4)
(6, 9, 2)
(6, 9, 3)
(6, 9, 4)
(6, 10, 2)
(6, 10, 3)
(6, 10, 4)
(6, 11, 2)
(6, 11, 3)
(6, 12, 2)
(6, 12, 3)
(6, 13, 2)
(6, 13, 3)
(6, 14, 2)
(6, 14, 3)
(6, 15, 2)
(6, 15, 3)
(6, 16, 2)
(6, 16, 3)
(6, 17, 2)
(6, 17, 3)
(6, 18, 2)
(6, 18, 3)
(6, 19, 2)
(6, 20, 2)
(6, 21, 2)
(6, 22, 2)
(6, 23, 2)
(6, 24, 2)
(6, 25, 2)
(6, 26, 2)
(6, 27, 2)
(6, 28, 2)
(6, 29, 2)
(6, 30, 2)
(6, 31, 2)
(6, 32, 2)
(6, 33, 2)
(6, 34, 2)
(6, 35, 2)
(6, 36, 2)
(6, 37, 2)
(6, 38, 2)
(6, 39, 2)
(6, 40, 2)
(6, 41, 2)
(7, 2, 2)
(7, 2, 3)
(7, 2, 4)
(7, 2, 5)
(7, 2, 6)
(7, 2, 7)
(7, 2, 8)
(7, 3, 2)
(7, 3, 3)
(7, 3, 4)
(7, 3, 5)
(7, 3, 6)
(7, 4, 2)
(7, 4, 3)
(7, 4, 4)
(7, 4, 5)
(7, 5, 2)
(7, 5, 3)
(7, 5, 4)
(7, 5, 5)
(7, 6, 2)
(7, 6, 3)
(7, 6, 4)
(7, 7, 2)
(7, 7, 3)
(7, 7, 4)
(7, 8, 2)
(7, 8, 3)
(7, 8, 4)
(7, 9, 2)
(7, 9, 3)
(7, 10, 2)
(7, 10, 3)
(7, 11, 2)
(7, 11, 3)
(7, 12, 2)
(7, 12, 3)
(7, 13, 2)
(7, 13, 3)
(7, 14, 2)
(7, 14, 3)
(7, 15, 2)
(7, 15, 3)
(7, 16, 2)
(7, 17, 2)
(7, 18, 2)
(7, 19, 2)
(7, 20, 2)
(7, 21, 2)
(7, 22, 2)
(7, 23, 2)
(7, 24, 2)
(7, 25, 2)
(7, 26, 2)
(7, 27, 2)
(7, 28, 2)
(7, 29, 2)
(7, 30, 2)
(7, 31, 2)
(7, 32, 2)
(7, 33, 2)
(7, 34, 2)
(7, 35, 2)
(8, 2, 2)
(8, 2, 3)
(8, 2, 4)
(8, 2, 5)
(8, 2, 6)
(8, 2, 7)
(8, 3, 2)
(8, 3, 3)
(8, 3, 4)
(8, 3, 5)
(8, 3, 6)
(8, 4, 2)
(8, 4, 3)
(8, 4, 4)
(8, 4, 5)
(8, 5, 2)
(8, 5, 3)
(8, 5, 4)
(8, 5, 5)
(8, 6, 2)
(8, 6, 3)
(8, 6, 4)
(8, 7, 2)
(8, 7, 3)
(8, 7, 4)
(8, 8, 2)
(8, 8, 3)
(8, 9, 2)
(8, 9, 3)
(8, 10, 2)
(8, 10, 3)
(8, 11, 2)
(8, 11, 3)
(8, 12, 2)
(8, 12, 3)
(8, 13, 2)
(8, 13, 3)
(8, 14, 2)
(8, 15, 2)
(8, 16, 2)
(8, 17, 2)
(8, 18, 2)
(8, 19, 2)
(8, 20, 2)
(8, 21, 2)
(8, 22, 2)
(8, 23, 2)
(8, 24, 2)
(8, 25, 2)
(8, 26, 2)
(8, 27, 2)
(8, 28, 2)
(8, 29, 2)
(8, 30, 2)
(8, 31, 2)
(9, 2, 2)
(9, 2, 3)
(9, 2, 4)
(9, 2, 5)
(9, 2, 6)
(9, 2, 7)
(9, 3, 2)
(9, 3, 3)
(9, 3, 4)
(9, 3, 5)
(9, 3, 6)
(9, 4, 2)
(9, 4, 3)
(9, 4, 4)
(9, 4, 5)
(9, 5, 2)
(9, 5, 3)
(9, 5, 4)
(9, 6, 2)
(9, 6, 3)
(9, 6, 4)
(9, 7, 2)
(9, 7, 3)
(9, 8, 2)
(9, 8, 3)
(9, 9, 2)
(9, 9, 3)
(9, 10, 2)
(9, 10, 3)
(9, 11, 2)
(9, 11, 3)
(9, 12, 2)
(9, 12, 3)
(9, 13, 2)
(9, 14, 2)
(9, 15, 2)
(9, 16, 2)
(9, 17, 2)
(9, 18, 2)
(9, 19, 2)
(9, 20, 2)
(9, 21, 2)
(9, 22, 2)
(9, 23, 2)
(9, 24, 2)
(9, 25, 2)
(9, 26, 2)
(9, 27, 2)
(10, 2, 2)
(10, 2, 3)
(10, 2, 4)
(10, 2, 5)
(10, 2, 6)
(10, 2, 7)
(10, 3, 2)
(10, 3, 3)
(10, 3, 4)
(10, 3, 5)
(10, 4, 2)
(10, 4, 3)
(10, 4, 4)
(10, 4, 5)
(10, 5, 2)
(10, 5, 3)
(10, 5, 4)
(10, 6, 2)
(10, 6, 3)
(10, 6, 4)
(10, 7, 2)
(10, 7, 3)
(10, 8, 2)
(10, 8, 3)
(10, 9, 2)
(10, 9, 3)
(10, 10, 2)
(10, 10, 3)
(10, 11, 2)
(10, 11, 3)
(10, 12, 2)
(10, 13, 2)
(10, 14, 2)
(10, 15, 2)
(10, 16, 2)
(10, 17, 2)
(10, 18, 2)
(10, 19, 2)
(10, 20, 2)
(10, 21, 2)
(10, 22, 2)
(10, 23, 2)
(10, 24, 2)
(10, 25, 2)
(11, 2, 2)
(11, 2, 3)
(11, 2, 4)
(11, 2, 5)
(11, 2, 6)
(11, 3, 2)
(11, 3, 3)
(11, 3, 4)
(11, 3, 5)
(11, 4, 2)
(11, 4, 3)
(11, 4, 4)
(11, 5, 2)
(11, 5, 3)
(11, 5, 4)
(11, 6, 2)
(11, 6, 3)
(11, 7, 2)
(11, 7, 3)
(11, 8, 2)
(11, 8, 3)
(11, 9, 2)
(11, 9, 3)
(11, 10, 2)
(11, 10, 3)
(11, 11, 2)
(11, 12, 2)
(11, 13, 2)
(11, 14, 2)
(11, 15, 2)
(11, 16, 2)
(11, 17, 2)
(11, 18, 2)
(11, 19, 2)
(11, 20, 2)
(11, 21, 2)
(11, 22, 2)
(12, 2, 2)
(12, 2, 3)
(12, 2, 4)
(12, 2, 5)
(12, 2, 6)
(12, 3, 2)
(12, 3, 3)
(12, 3, 4)
(12, 3, 5)
(12, 4, 2)
(12, 4, 3)
(12, 4, 4)
(12, 5, 2)
(12, 5, 3)
(12, 5, 4)
(12, 6, 2)
(12, 6, 3)
(12, 7, 2)
(12, 7, 3)
(12, 8, 2)
(12, 8, 3)
(12, 9, 2)
(12, 9, 3)
(12, 10, 2)
(12, 11, 2)
(12, 12, 2)
(12, 13, 2)
(12, 14, 2)
(12, 15, 2)
(12, 16, 2)
(12, 17, 2)
(12, 18, 2)
(12, 19, 2)
(12, 20, 2)
(13, 2, 2)
(13, 2, 3)
(13, 2, 4)
(13, 2, 5)
(13, 2, 6)
(13, 3, 2)
(13, 3, 3)
(13, 3, 4)
(13, 3, 5)
(13, 4, 2)
(13, 4, 3)
(13, 4, 4)
(13, 5, 2)
(13, 5, 3)
(13, 6, 2)
(13, 6, 3)
(13, 7, 2)
(13, 7, 3)
(13, 8, 2)
(13, 8, 3)
(13, 9, 2)
(13, 10, 2)
(13, 11, 2)
(13, 12, 2)
(13, 13, 2)
(13, 14, 2)
(13, 15, 2)
(13, 16, 2)
(13, 17, 2)
(13, 18, 2)
(13, 19, 2)
(14, 2, 2)
(14, 2, 3)
(14, 2, 4)
(14, 2, 5)
(14, 3, 2)
(14, 3, 3)
(14, 3, 4)
(14, 4, 2)
(14, 4, 3)
(14, 4, 4)
(14, 5, 2)
(14, 5, 3)
(14, 6, 2)
(14, 6, 3)
(14, 7, 2)
(14, 7, 3)
(14, 8, 2)
(14, 9, 2)
(14, 10, 2)
(14, 11, 2)
(14, 12, 2)
(14, 13, 2)
(14, 14, 2)
(14, 15, 2)
(14, 16, 2)
(14, 17, 2)
(15, 2, 2)
(15, 2, 3)
(15, 2, 4)
(15, 2, 5)
(15, 3, 2)
(15, 3, 3)
(15, 3, 4)
(15, 4, 2)
(15, 4, 3)
(15, 4, 4)
(15, 5, 2)
(15, 5, 3)
(15, 6, 2)
(15, 6, 3)
(15, 7, 2)
(15, 7, 3)
(15, 8, 2)
(15, 9, 2)
(15, 10, 2)
(15, 11, 2)
(15, 12, 2)
(15, 13, 2)
(15, 14, 2)
(15, 15, 2)
(15, 16, 2)
(16, 2, 2)
(16, 2, 3)
(16, 2, 4)
(16, 2, 5)
(16, 3, 2)
(16, 3, 3)
(16, 3, 4)
(16, 4, 2)
(16, 4, 3)
(16, 5, 2)
(16, 5, 3)
(16, 6, 2)
(16, 6, 3)
(16, 7, 2)
(16, 8, 2)
(16, 9, 2)
(16, 10, 2)
(16, 11, 2)
(16, 12, 2)
(16, 13, 2)
(16, 14, 2)
(16, 15, 2)
(17, 2, 2)
(17, 2, 3)
(17, 2, 4)
(17, 2, 5)
(17, 3, 2)
(17, 3, 3)
(17, 3, 4)
(17, 4, 2)
(17, 4, 3)
(17, 5, 2)
(17, 5, 3)
(17, 6, 2)
(17, 6, 3)
(17, 7, 2)
(17, 8, 2)
(17, 9, 2)
(17, 10, 2)
(17, 11, 2)
(17, 12, 2)
(17, 13, 2)
(17, 14, 2)
(18, 2, 2)
(18, 2, 3)
(18, 2, 4)
(18, 2, 5)
(18, 3, 2)
(18, 3, 3)
(18, 3, 4)
(18, 4, 2)
(18, 4, 3)
(18, 5, 2)
(18, 5, 3)
(18, 6, 2)
(18, 6, 3)
(18, 7, 2)
(18, 8, 2)
(18, 9, 2)
(18, 10, 2)
(18, 11, 2)
(18, 12, 2)
(18, 13, 2)
(19, 2, 2)
(19, 2, 3)
(19, 2, 4)
(19, 2, 5)
(19, 3, 2)
(19, 3, 3)
(19, 3, 4)
(19, 4, 2)
(19, 4, 3)
(19, 5, 2)
(19, 5, 3)
(19, 6, 2)
(19, 7, 2)
(19, 8, 2)
(19, 9, 2)
(19, 10, 2)
(19, 11, 2)
(19, 12, 2)
(19, 13, 2)
(20, 2, 2)
(20, 2, 3)
(20, 2, 4)
(20, 2, 5)
(20, 3, 2)
(20, 3, 3)
(20, 3, 4)
(20, 4, 2)
(20, 4, 3)
(20, 5, 2)
(20, 5, 3)
(20, 6, 2)
(20, 7, 2)
(20, 8, 2)
(20, 9, 2)
(20, 10, 2)
(20, 11, 2)
(20, 12, 2)
(21, 2, 2)
(21, 2, 3)
(21, 2, 4)
(21, 3, 2)
(21, 3, 3)
(21, 4, 2)
(21, 4, 3)
(21, 5, 2)
(21, 5, 3)
(21, 6, 2)
(21, 7, 2)
(21, 8, 2)
(21, 9, 2)
(21, 10, 2)
(21, 11, 2)
(22, 2, 2)
(22, 2, 3)
(22, 2, 4)
(22, 3, 2)
(22, 3, 3)
(22, 4, 2)
(22, 4, 3)
(22, 5, 2)
(22, 5, 3)
(22, 6, 2)
(22, 7, 2)
(22, 8, 2)
(22, 9, 2)
(22, 10, 2)
(22, 11, 2)
(23, 2, 2)
(23, 2, 3)
(23, 2, 4)
(23, 3, 2)
(23, 3, 3)
(23, 4, 2)
(23, 4, 3)
(23, 5, 2)
(23, 6, 2)
(23, 7, 2)
(23, 8, 2)
(23, 9, 2)
(23, 10, 2)
(24, 2, 2)
(24, 2, 3)
(24, 2, 4)
(24, 3, 2)
(24, 3, 3)
(24, 4, 2)
(24, 4, 3)
(24, 5, 2)
(24, 6, 2)
(24, 7, 2)
(24, 8, 2)
(24, 9, 2)
(24, 10, 2)
(25, 2, 2)
(25, 2, 3)
(25, 2, 4)
(25, 3, 2)
(25, 3, 3)
(25, 4, 2)
(25, 4, 3)
(25, 5, 2)
(25, 6, 2)
(25, 7, 2)
(25, 8, 2)
(25, 9, 2)
(25, 10, 2)
(26, 2, 2)
(26, 2, 3)
(26, 2, 4)
(26, 3, 2)
(26, 3, 3)
(26, 4, 2)
(26, 4, 3)
(26, 5, 2)
(26, 6, 2)
(26, 7, 2)
(26, 8, 2)
(26, 9, 2)
(27, 2, 2)
(27, 2, 3)
(27, 2, 4)
(27, 3, 2)
(27, 3, 3)
(27, 4, 2)
(27, 4, 3)
(27, 5, 2)
(27, 6, 2)
(27, 7, 2)
(27, 8, 2)
(27, 9, 2)
(28, 2, 2)
(28, 2, 3)
(28, 2, 4)
(28, 3, 2)
(28, 3, 3)
(28, 4, 2)
(28, 5, 2)
(28, 6, 2)
(28, 7, 2)
(28, 8, 2)
(29, 2, 2)
(29, 2, 3)
(29, 2, 4)
(29, 3, 2)
(29, 3, 3)
(29, 4, 2)
(29, 5, 2)
(29, 6, 2)
(29, 7, 2)
(29, 8, 2)
(30, 2, 2)
(30, 2, 3)
(30, 2, 4)
(30, 3, 2)
(30, 3, 3)
(30, 4, 2)
(30, 5, 2)
(30, 6, 2)
(30, 7, 2)
(30, 8, 2)
(31, 2, 2)
(31, 2, 3)
(31, 2, 4)
(31, 3, 2)
(31, 3, 3)
(31, 4, 2)
(31, 5, 2)
(31, 6, 2)
(31, 7, 2)
(31, 8, 2)
(32, 2, 2)
(32, 2, 3)
(32, 3, 2)
(32, 3, 3)
(32, 4, 2)
(32, 5, 2)
(32, 6, 2)
(32, 7, 2)
(33, 2, 2)
(33, 2, 3)
(33, 3, 2)
(33, 3, 3)
(33, 4, 2)
(33, 5, 2)
(33, 6, 2)
(33, 7, 2)
(34, 2, 2)
(34, 2, 3)
(34, 3, 2)
(34, 3, 3)
(34, 4, 2)
(34, 5, 2)
(34, 6, 2)
(34, 7, 2)
(35, 2, 2)
(35, 2, 3)
(35, 3, 2)
(35, 3, 3)
(35, 4, 2)
(35, 5, 2)
(35, 6, 2)
(35, 7, 2)
(36, 2, 2)
(36, 2, 3)
(36, 3, 2)
(36, 3, 3)
(36, 4, 2)
(36, 5, 2)
(36, 6, 2)
(37, 2, 2)
(37, 2, 3)
(37, 3, 2)
(37, 3, 3)
(37, 4, 2)
(37, 5, 2)
(37, 6, 2)
(38, 2, 2)
(38, 2, 3)
(38, 3, 2)
(38, 4, 2)
(38, 5, 2)
(38, 6, 2)
(39, 2, 2)
(39, 2, 3)
(39, 3, 2)
(39, 4, 2)
(39, 5, 2)
(39, 6, 2)
